seed,model,feature_group,held_out_load,n_train_files,n_test_files,file_leakage_count,training_seconds,inference_seconds,best_params,macro_f1,balanced_accuracy,accuracy,macro_precision,macro_recall,recall_N,recall_B,recall_IR,recall_OR
2026,logistic_regression,NoOrder,0,42,14,0,0.0952760999789461,0.0044790999963879,"{""model__C"": 1.0}",0.7166666666666666,0.7142857142857143,0.7142857142857143,0.7291666666666666,0.7142857142857142,1.0,0.6666666666666666,0.3333333333333333,0.8571428571428571
2026,mlp,NoOrder,0,42,14,0,2.322520899993833,0.0046599999768659,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 6}",0.7767857142857143,0.7976190476190476,0.7857142857142857,0.8642857142857143,0.7976190476190477,1.0,1.0,0.3333333333333333,0.8571428571428571
2026,logistic_regression,NoOrder,1,42,14,0,0.0911463000229559,0.004718399955891,"{""model__C"": 1.0}",0.8809523809523809,0.8809523809523809,0.8571428571428571,0.8809523809523809,0.8809523809523809,1.0,0.6666666666666666,1.0,0.8571428571428571
2026,mlp,NoOrder,1,42,14,0,2.331128699996043,0.0045470999903045,"{""dropout"": 0.2, ""weight_decay"": 0.001, ""epochs"": 7}",0.945054945054945,0.9642857142857144,0.9285714285714286,0.9375,0.9642857142857144,1.0,1.0,1.0,0.8571428571428571
2026,logistic_regression,NoOrder,2,42,14,0,0.094334700028412,0.0043713999912142,"{""model__C"": 0.1}",0.945054945054945,0.9642857142857144,0.9285714285714286,0.9375,0.9642857142857144,1.0,1.0,1.0,0.8571428571428571
2026,mlp,NoOrder,2,42,14,0,2.243404000008013,0.0048020000103861,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 5}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026,logistic_regression,NoOrder,3,42,14,0,0.0906996999983675,0.0045277000172063,"{""model__C"": 1.0}",0.945054945054945,0.9642857142857144,0.9285714285714286,0.9375,0.9642857142857144,1.0,1.0,1.0,0.8571428571428571
2026,mlp,NoOrder,3,42,14,0,2.037459699960891,0.0048776000039651,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 5}",0.8154761904761905,0.8452380952380952,0.7857142857142857,0.8125,0.8452380952380952,1.0,0.6666666666666666,1.0,0.7142857142857143
2027,logistic_regression,NoOrder,0,42,14,0,0.0959930999670177,0.0045276000164449,"{""model__C"": 10.0}",0.7166666666666666,0.7142857142857143,0.7142857142857143,0.7291666666666666,0.7142857142857143,1.0,0.3333333333333333,0.6666666666666666,0.8571428571428571
2027,mlp,NoOrder,0,42,14,0,2.3462389999767765,0.0047595000360161,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 7}",0.7071428571428572,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857142,1.0,0.6666666666666666,0.3333333333333333,0.8571428571428571
