epoch,train_loss,val_macro_f1,candidate,inner_fold,dropout,weight_decay,validation_scheme,outer_fold,stage
4,0.4674124206815447,0.7689393939393939,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
5,0.3901431901114328,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
6,0.26650857606104444,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
7,0.1741957174880164,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
8,0.13836699724197388,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
9,0.12587269502026693,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
10,0.11643874964543752,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
11,0.08402994328311511,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
12,0.08124069390552384,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
13,0.06323951057025365,0.8647727272727272,1.0,2.0,0.05,0.001,group_cv,3,inner_tuning
1,1.0802699157169886,0.5684523809523809,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
2,0.7053410410881042,0.5208333333333333,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
3,0.5052117833069393,0.5208333333333333,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
4,0.34195236223084585,0.5208333333333333,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
5,0.2678682527371815,0.6976190476190476,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
6,0.1816102628196989,0.6976190476190476,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
7,0.13912284587110793,0.6976190476190476,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
8,0.11730921640992165,0.6976190476190476,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
9,0.10020833994661059,0.75,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
10,0.08777884819677897,0.75,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
11,0.07431364644851003,0.75,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
12,0.04086463206580707,0.6330357142857143,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
13,0.0538915933242866,0.6852941176470588,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
14,0.049454746900924614,0.6852941176470588,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
15,0.03317527446363654,0.75,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
16,0.029194200145346776,0.75,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
17,0.020387577890817608,0.75,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
18,0.016197326460054944,0.75,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
19,0.009631043033940452,0.6852941176470588,1.0,3.0,0.05,0.001,group_cv,3,inner_tuning
1,1.0719296216964722,,,,0.05,0.001,group_cv,3,outer_fit
2,0.6239713579416275,,,,0.05,0.001,group_cv,3,outer_fit
3,0.420782259106636,,,,0.05,0.001,group_cv,3,outer_fit
4,0.2510330319404602,,,,0.05,0.001,group_cv,3,outer_fit
5,0.18142918944358827,,,,0.05,0.001,group_cv,3,outer_fit
6,0.10817082822322846,,,,0.05,0.001,group_cv,3,outer_fit
7,0.0749523751437664,,,,0.05,0.001,group_cv,3,outer_fit
8,0.05886510424315929,,,,0.05,0.001,group_cv,3,outer_fit
9,0.04292199518531561,,,,0.05,0.001,group_cv,3,outer_fit
10,0.04773837737739086,,,,0.05,0.001,group_cv,3,outer_fit
11,0.038915525376796725,,,,0.05,0.001,group_cv,3,outer_fit
12,0.032539624627679585,,,,0.05,0.001,group_cv,3,outer_fit
13,0.0269735143519938,,,,0.05,0.001,group_cv,3,outer_fit
14,0.0193285106215626,,,,0.05,0.001,group_cv,3,outer_fit
15,0.013149999175220728,,,,0.05,0.001,group_cv,3,outer_fit
16,0.011683140508830547,,,,0.05,0.001,group_cv,3,outer_fit
17,0.009364535240456462,,,,0.05,0.001,group_cv,3,outer_fit
18,0.01046897741034627,,,,0.05,0.001,group_cv,3,outer_fit
19,0.009942536731250584,,,,0.05,0.001,group_cv,3,outer_fit
20,0.006174318445846439,,,,0.05,0.001,group_cv,3,outer_fit
21,0.007995639834553004,,,,0.05,0.001,group_cv,3,outer_fit
22,0.004486370843369514,,,,0.05,0.001,group_cv,3,outer_fit
23,0.0037909148610197007,,,,0.05,0.001,group_cv,3,outer_fit
24,0.0019377705175429583,,,,0.05,0.001,group_cv,3,outer_fit
25,0.0026500655221752822,,,,0.05,0.001,group_cv,3,outer_fit
26,0.0020372117403894665,,,,0.05,0.001,group_cv,3,outer_fit
27,0.00227055357536301,,,,0.05,0.001,group_cv,3,outer_fit
28,0.0023286686511710284,,,,0.05,0.001,group_cv,3,outer_fit
29,0.0020182160078547895,,,,0.05,0.001,group_cv,3,outer_fit
30,0.0012558024725876748,,,,0.05,0.001,group_cv,3,outer_fit
31,0.001509950857143849,,,,0.05,0.001,group_cv,3,outer_fit
32,0.0015308939560782163,,,,0.05,0.001,group_cv,3,outer_fit
33,0.0018703406967688352,,,,0.05,0.001,group_cv,3,outer_fit
34,0.0032215033599641172,,,,0.05,0.001,group_cv,3,outer_fit
35,0.0042572218459099535,,,,0.05,0.001,group_cv,3,outer_fit
36,0.004261830286122858,,,,0.05,0.001,group_cv,3,outer_fit
37,0.0019109158252831548,,,,0.05,0.001,group_cv,3,outer_fit
38,0.000954839721089229,,,,0.05,0.001,group_cv,3,outer_fit
39,0.001755732373567298,,,,0.05,0.001,group_cv,3,outer_fit
40,0.0010574476385954768,,,,0.05,0.001,group_cv,3,outer_fit
41,0.0012595146661624312,,,,0.05,0.001,group_cv,3,outer_fit
42,0.000536623178049922,,,,0.05,0.001,group_cv,3,outer_fit
43,0.0007005010469583794,,,,0.05,0.001,group_cv,3,outer_fit
44,0.0006108899076934903,,,,0.05,0.001,group_cv,3,outer_fit
45,0.000898955756565556,,,,0.05,0.001,group_cv,3,outer_fit
46,0.0008820248272968456,,,,0.05,0.001,group_cv,3,outer_fit
47,0.0007971874671056867,,,,0.05,0.001,group_cv,3,outer_fit
48,0.0005321326592820696,,,,0.05,0.001,group_cv,3,outer_fit
49,0.000470859368215315,,,,0.05,0.001,group_cv,3,outer_fit
50,0.0004778476315550506,,,,0.05,0.001,group_cv,3,outer_fit
51,0.0003848358552204445,,,,0.05,0.001,group_cv,3,outer_fit
52,0.0004992988804588094,,,,0.05,0.001,group_cv,3,outer_fit
53,0.00044045281247235836,,,,0.05,0.001,group_cv,3,outer_fit
54,0.00034163096424890684,,,,0.05,0.001,group_cv,3,outer_fit
55,0.0003237553028156981,,,,0.05,0.001,group_cv,3,outer_fit
56,0.0003703243026393466,,,,0.05,0.001,group_cv,3,outer_fit
57,0.00036660317273344843,,,,0.05,0.001,group_cv,3,outer_fit
58,0.0036307214031694457,,,,0.05,0.001,group_cv,3,outer_fit
59,0.005988563463324681,,,,0.05,0.001,group_cv,3,outer_fit
60,0.005090281163575128,,,,0.05,0.001,group_cv,3,outer_fit
1,1.1609180058751787,0.780952380952381,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
2,0.777760888848986,0.945054945054945,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
3,0.5782635169369834,0.945054945054945,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
4,0.41294028077806744,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
5,0.3049444428512028,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
6,0.18704797540392196,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
7,0.12684860825538635,0.9333333333333333,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
8,0.07001170569232532,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
9,0.06055458954402378,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
10,0.04411075796399798,0.9333333333333333,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
11,0.026945006368415698,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
12,0.018320909701287746,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
13,0.015222651750913687,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
14,0.010338534601032734,1.0,1.0,1.0,0.05,0.001,group_cv,4,inner_tuning
1,1.1872828006744385,0.7892857142857144,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
2,0.7894554393632072,0.7892857142857144,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
3,0.5598129970686776,0.7892857142857144,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
4,0.3581868367535727,0.7767857142857143,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
5,0.2107598057815007,0.7767857142857143,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
6,0.11932946315833501,0.8785714285714287,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
7,0.10570179564612252,0.7767857142857143,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
8,0.07117224165371486,0.7767857142857143,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
9,0.044989941375596185,0.7767857142857143,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
10,0.03662053628691605,0.7767857142857143,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
11,0.03232689122004168,0.8226190476190476,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
12,0.0193172496344362,0.8226190476190476,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
13,0.01651636657438108,0.8226190476190476,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
14,0.014069016623709883,0.8226190476190476,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
15,0.009461282552885157,0.8226190476190476,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
16,0.008183493678058897,0.8226190476190476,1.0,2.0,0.05,0.001,group_cv,4,inner_tuning
1,1.1098328147615706,0.8785714285714287,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
2,0.6992807303156171,0.7976190476190476,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
3,0.50843032343047,0.8785714285714287,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
4,0.37102008291653227,0.945054945054945,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
5,0.24189993739128113,0.8617216117216118,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
6,0.18610314173357828,0.945054945054945,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
7,0.11333077720233373,0.945054945054945,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
8,0.09225479460188321,0.8785714285714287,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
9,0.08672259375452995,0.8785714285714287,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
10,0.060209721326828,0.8682692307692308,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
11,0.048354980668851306,0.8682692307692308,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
12,0.05114169804645436,0.945054945054945,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
13,0.04466332295643432,0.9142857142857144,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
14,0.02928677893110684,0.9142857142857144,1.0,3.0,0.05,0.001,group_cv,4,inner_tuning
1,1.051584577560425,,,,0.05,0.001,group_cv,4,outer_fit
2,0.6217654347419739,,,,0.05,0.001,group_cv,4,outer_fit
3,0.3754879876971245,,,,0.05,0.001,group_cv,4,outer_fit
4,0.21871854811906816,,,,0.05,0.001,group_cv,4,outer_fit
5,0.1449667327105999,,,,0.05,0.001,group_cv,4,outer_fit
6,0.1077057033777237,,,,0.05,0.001,group_cv,4,outer_fit
7,0.05917314440011978,,,,0.05,0.001,group_cv,4,outer_fit
8,0.03539229240268469,,,,0.05,0.001,group_cv,4,outer_fit
9,0.021267980709671973,,,,0.05,0.001,group_cv,4,outer_fit
10,0.015495919156819582,,,,0.05,0.001,group_cv,4,outer_fit
11,0.013851238740608096,,,,0.05,0.001,group_cv,4,outer_fit
12,0.008369218138977886,,,,0.05,0.001,group_cv,4,outer_fit
13,0.006883739540353417,,,,0.05,0.001,group_cv,4,outer_fit
14,0.007420318573713303,,,,0.05,0.001,group_cv,4,outer_fit
15,0.005745962611399591,,,,0.05,0.001,group_cv,4,outer_fit
16,0.0034219045890495183,,,,0.05,0.001,group_cv,4,outer_fit
17,0.0062303879298269745,,,,0.05,0.001,group_cv,4,outer_fit
18,0.008783152466639877,,,,0.05,0.001,group_cv,4,outer_fit
19,0.006066764076240361,,,,0.05,0.001,group_cv,4,outer_fit
20,0.0028828595182858407,,,,0.05,0.001,group_cv,4,outer_fit
21,0.0027620314853265882,,,,0.05,0.001,group_cv,4,outer_fit
22,0.0019191370927728712,,,,0.05,0.001,group_cv,4,outer_fit
23,0.0019995426409877837,,,,0.05,0.001,group_cv,4,outer_fit
24,0.0017487534438259899,,,,0.05,0.001,group_cv,4,outer_fit
25,0.001430064346641302,,,,0.05,0.001,group_cv,4,outer_fit
26,0.001359857781790197,,,,0.05,0.001,group_cv,4,outer_fit
27,0.0010842841758858413,,,,0.05,0.001,group_cv,4,outer_fit
28,0.0010617243184242397,,,,0.05,0.001,group_cv,4,outer_fit
29,0.0014253516972530633,,,,0.05,0.001,group_cv,4,outer_fit
30,0.0009032905043568462,,,,0.05,0.001,group_cv,4,outer_fit
31,0.001056253002025187,,,,0.05,0.001,group_cv,4,outer_fit
32,0.0009699192363768816,,,,0.05,0.001,group_cv,4,outer_fit
33,0.0008685672597493977,,,,0.05,0.001,group_cv,4,outer_fit
34,0.0008520093164406717,,,,0.05,0.001,group_cv,4,outer_fit
35,0.0006742091587511823,,,,0.05,0.001,group_cv,4,outer_fit
36,0.0007288471388164908,,,,0.05,0.001,group_cv,4,outer_fit
37,0.0006698903947835788,,,,0.05,0.001,group_cv,4,outer_fit
38,0.0007691659091506153,,,,0.05,0.001,group_cv,4,outer_fit
39,0.0008451499132206663,,,,0.05,0.001,group_cv,4,outer_fit
40,0.0006254344509216026,,,,0.05,0.001,group_cv,4,outer_fit
41,0.0008191077999072149,,,,0.05,0.001,group_cv,4,outer_fit
42,0.0005136945896083489,,,,0.05,0.001,group_cv,4,outer_fit
43,0.0005050558771472424,,,,0.05,0.001,group_cv,4,outer_fit
44,0.0003953618928790092,,,,0.05,0.001,group_cv,4,outer_fit
45,0.0005142315814737231,,,,0.05,0.001,group_cv,4,outer_fit
46,0.0004898450482869521,,,,0.05,0.001,group_cv,4,outer_fit
47,0.0004903089284198359,,,,0.05,0.001,group_cv,4,outer_fit
48,0.00046459946024697275,,,,0.05,0.001,group_cv,4,outer_fit
49,0.0004010385280707851,,,,0.05,0.001,group_cv,4,outer_fit
50,0.0003322649470646866,,,,0.05,0.001,group_cv,4,outer_fit
51,0.0003956779866712168,,,,0.05,0.001,group_cv,4,outer_fit
52,0.0003207335903425701,,,,0.05,0.001,group_cv,4,outer_fit
53,0.0004437241441337392,,,,0.05,0.001,group_cv,4,outer_fit
54,0.00038698407588526605,,,,0.05,0.001,group_cv,4,outer_fit
55,0.00029045229603070767,,,,0.05,0.001,group_cv,4,outer_fit
56,0.00037790604983456433,,,,0.05,0.001,group_cv,4,outer_fit
57,0.00034770587808452547,,,,0.05,0.001,group_cv,4,outer_fit
58,0.0015593828895362094,,,,0.05,0.001,group_cv,4,outer_fit
59,0.0010624415444908664,,,,0.05,0.001,group_cv,4,outer_fit
60,0.0015366133768111468,,,,0.05,0.001,group_cv,4,outer_fit
